listing_id,id,date,reviewer_id,reviewer_name,comments
1125097,28774257,2015-03-30,21199797,Penelope,"We had a lovely stay at the Coach House which is a beautifully restored building. It was very comfortable and private, set on the edge of a vineyard. Heather the host was very helpful, there is so much to see and do in the area, great vineyards, cafés, restaurants and on a Saturday the Barossa Farmers Market is just down the road. We would definitely recommend staying at the Coach House!"
1125097,31734308,2015-05-09,26976969,Melissa,"We spent three nights at the coach house. Location was excellent, with nice views from the balcony.  The weather was blustery and cold at times, but there are two heaters provided in addition to the bedroom unit. Kitchen was stocked to make a nice breakfast and simple dinners. "
1125097,35211602,2015-06-16,25014261,Garry,"Our stay at The Coach house was delightful. Heather was friendly and helpful when it came to local info on where to go and what to do. I would recommend staying at Strathlyn yo anyone travelling to the Barossa, it's central and easy to get around to entire district. "
1125097,36767382,2015-07-01,5901045,Emily,"Heather was very friendly and welcoming. She was happy for us to arrive early and was always very pleasant and easy to deal with. The coach house is lovely, set amongst the vines!"
1125097,37380726,2015-07-06,34329031,Leonie,"Heather was very friendly on our arrival and made us feel welcome at the Strathlyn Estate. <br/>Everything that describes the Strathlyn Coach House on Airbnb is exactly what you get. The bed on mezzanine level was so comfortable with the sun shining through the door to the balcony each morning. You can't ask for anything more with views all round the Coach House. The bacon and eggs which were obviously from local produce were very fresh and yummy.<br/>The Coach House is very private from the main house and has its on driveway so that you can come and go without feeling that you are opposing on the hosts.  <br/>The Barossa Farmers Market is only a short walk from the Coach House and wow the homemade Beef & Red Wine pies and the fruit tarts were amazing.<br/>If you need a relaxing and no fuss weekend or few days away this is the place to stay."
1125097,37899195,2015-07-11,20987637,Troy,We had a wonderful stay at Strathlyn house in the Barossa. When we arrived there was a beautiful bottle of wine and breakfast provisions on hand. The accommodation was perfect for our short stay in the Valley. Its perfectly located between the main towns of the Barossa.
1125097,40978732,2015-08-03,33969993,Shara,"We LOVED our stay at Strathlyn coach house, it was such a quaint little stone cottage set in an idyllic setting, surrounded by vines and fruit trees. We couldn't have asked for a more perfect place to stay. And to top it all off Heather was a friendly and welcoming host. Cottage was well stocked and had everything we needed, great location also! Close to all the wineries. Will stay again :) "
1125097,45378530,2015-09-02,6576334,Duane,"We had a wonderful stay at Strathlyn coach house.  Heather made us feel very welcome and gave us some good insights to local places to visit.<br/><br/>She also provided plenty of cereal, eggs, bacon, bread and milk for breakfast.  It is right next door to Saltram winery and she also left us a bottle of their wine which we enjoyed.<br/><br/>It is a beautiful location nestled in amongst the vines and has a good view of the surrounding area.  The cottage is very private but only a minute walk to the main house.<br/><br/>The Barossa Valley is quite compact and it is an easy drive to most of the wineries.  Angaston is only a minute drive away and Nuriootpa is only about 5 minutes drive.<br/><br/>We thoroughly enjoyed our stay."
1125097,46889500,2015-09-14,12560317,Natalie,"Heather was a wonderful host. She was very flexible in regards to our check-in time which was very kind. Heather was also very helpful in providing advice on where to visit in the area and things to do. The accommodation is beautiful and very peaceful, with a generous stock of food for breakfast. We used the gym during our stay, the facilities in the gym were perfect for what we needed. <br/><br/>I would highly recommend Heather as a host, and we hope to stay again next time we are visiting the Barossa."
1125097,48206405,2015-09-24,4903579,Rachel,Fabulous accommodation. Everything is as the add described. Would definitely stay again.
1125097,50177730,2015-10-10,41666843,Hamish,Heather was an absolutely amazing host! Would highly recommend this for accomodation in the Barossa! All the information you need to navigate your way through the wineries is neatly arranged for you by Heather. Breakfast was provided and Heather was always helpful when we needed help on where to head in the valley. An incredibly central location and picturesque surrounds. We were absolutely amazed at how secluded we were yet still so close to everything. Will definitely be back again! Thanks again heather! 
1125097,51364168,2015-10-19,45858541,John,Heather was very friendly welcoming and helpful.  The Coach house is lovely and the setting is peaceful and relaxing. Loved breakfast on te balcony at the back overlooking the vineyards.  It is within walking distance of Saltram's winery and a slightly longer walk or very short drive to the Barossa Farmers Market.
1125097,52206756,2015-10-27,34543599,Teresa,"Very comfortable, clean and quiet cottage. Most enjoyable stay at a delightful property. Very private with lovely views.<br/>Nice selection of foods for breakfast."
1125097,52482523,2015-10-30,41139925,Corey,"Everything expected and more. Great atmosphere, fridge filled with bacon, eggs, milk and wine. A great host with a great place. "
1125097,54110068,2015-11-16,37655181,Lara,Heather was very welcoming and had stocked the house with everything we needed for an enjoyable stay. <br/><br/>The coach house was as pretty in real life as it is in all the pictures and the perfect place for a romantic weekend away for two. We had a lovely afternoon sitting on the balcony overlooking the vineyards with some cheese and wine bought nearby. <br/><br/>There was also a new laundry and gym which unfortunately we didn't have time to use but would definitely be useful if you were planning a longer stay. 
1125097,55975423,2015-12-07,10646560,Hayley,Beautiful converted barn in a stunning setting. Fab wine tasting venue next door and fantastic restaurant down the road in walking distance. We had a lovely time. Heather is very helpful and the barn has everything you could possibly need for a romantic break in the Barossa. The little extras Heather left help you get started and relax you into the break. Thank you.
1125097,56841927,2015-12-19,7769196,Gill,We had a great time at Heathers coach house. Great location and everything you need to explore this fabulous region. Heather was very friendly and gave us good eating tips. A private and beautiful place. 
1125097,57362528,2015-12-25,26235245,Julie,"What a fabulous location for guests spending time in the Barossa Valley.   The coach house was unique, quaint and private but still so close to Angaston for restaurants ect.  Heather provided supplies for a bacon and egg breakfast and a lovely bottle of wine.  We enjoyed having a drink on the rear balcony overlooking the Vineyard.  Recommend the coach house for a stay with a touch of history. Very enjoyable, thank you Heather."
1125097,58938449,2016-01-05,2975981,Kyle,"Great accommodation in the heart of the Barossa.<br/><br/>The coach house is tucked around the back so we felt like we had plenty of privacy. Inside it was clean and comfortable.<br/><br/>Angaston is a cute little town with a small grocery store and some yummy places to eat."
1125097,60378905,2016-01-23,10463054,Kate,Heather is a very welcoming and generous host. Very knowledgeable and accommodating. We had a wonderful stay at the Coach House. Great location.
1125097,61490586,2016-02-05,52824036,Michael,"We had a great stay at Strathlyn Coach House in February 2016.<br/>The accommodation was neat, tidy and comfortable, Heather made us feel very welcome and was flawless organised.<br/>This is a great spot to stay if you'd like to be near plenty of local wineries, but not in the heart of Tanunda/Barossa; but have very peaceful and secluded nights.<br/>The view was outstanding, surrounding pleasants and overall was a great find for us."
1125097,62571412,2016-02-15,6920494,Maria,"The Coach house has kept all the charm and character of a country cottage but with all the modern comforts we needed for a wonderful weekend stay. <br/><br/>Heather stocked the fridge with lots of breakfast goodies including bacon, eggs, bread, milk, oj and even a bottle of moscato!<br/><br/>The deck out the back gives a panoramic view of vineyards and was perfect for star gazing and watching the sunrise!<br/><br/>Thank you for your hospitality and sharing your charming cottage with us!"
1125097,64934831,2016-03-09,9474833,Rand,We had a fantastic time in the Barossa and from the get go we felt welcome and at home at Strathlyn. It was very very hot when we arrived and Heather had made sure to cool the coach house down by putting on the aircon earlier. These kinds of thoughtful touches sum up the experience. Situated amongst the vineyards this is a wonderful place to stay in the region.
1125097,66349987,2016-03-22,37121832,Ian,"We really had the most fabulous short break in the Barossa.  Thanks to Heather's suggestions, we got to enjoy the scrumptious fresh produce at the Farmers market, great food and service at Vintner's and Wanera.  We tasted some great wines and met some really friendly and knowledgeable staff at Taste Eden Valley, Turkey Flat, Rockford's, MSV and TeAro.  A highlight was staying in the Coach house @ Strathlyn surrounded by Saltram's vineyards and enjoying a glass or two on the rear deck watching the sun go down or a morning cuppa watching the hot air balloons meander around the valley.  Heather was the perfect host and has added her personal touch to make your stay even more enjoyable.  It was only 4 days but we left feeling relaxed and re-charged!!!  We highly recommend Strathlyn as a great base for a real Barossa experience."
1125097,68506417,2016-04-05,18611402,Lanny,The coach house was very homely and had everything we needed for our two night stay. Heather was very welcoming and even had breakfast for us!
1125097,75270539,2016-05-20,30618834,Gillian,"We had a lovely stay at the Coach house,we were welcomed by Heather whom was very knowledgable of the Barossa and local wineries. The coach house was peaceful,private and cozy. The breakfast provisions were very generous.. Thank you "
1125097,77207376,2016-05-30,31717142,Elizabeth And Peter,"The Strathlyn Coach House was as cute and comfortable as described.  We loved the location, just outside of Angaston and close to the bike path that connects to Nuriootpa and Tununda.   Heather was helpful and accommodating.  We would absolutely recommend this place. "
1125097,78252822,2016-06-06,71237551,Hannah,Heather was very welcoming and was able to provide us with useful local knowledge about the best wineries to visit and places to eat. The property perfectly matched the description and was really lovely. The view of the vineyard from the balcony in the morning was wonderful! This is the perfect location in the Barossa as it's close to everything but secluded.
1125097,78975989,2016-06-10,53997653,Dan,A truly beautiful cottage set amongst the vines - a spectacular and unique experience. Heather was very friendly and provided all the comforts of home - with the kitchen well stocked with breaky goodies and the cottage warmed up for our arrival. We will be back! 
1125097,79798120,2016-06-14,10029038,David,"Heather was very helpful in showing us the lovely converted coach house and even had the heating on for us. Generous cooked brekky supplies were included as was an excellent bottle of red, Pepperjack one of our favs! They even have a Nespresso machine. This unique location overlooks the vineyard directly with its own balcony. It's also located minutes away from Salters (who make Pepperjack) & Vintners restaurants; we dined at both and they were excellent.. particularly the award winning Vintners. Here's some photos of this wonderful property & surrounds. (Website hidden by Airbnb)"
1125097,86898919,2016-07-18,73709119,Bridget,"We had a lovely stay at the Strathlyn Coach House. Very scenic views of the vineyards directly from the balcony attached to the bedroom. The property is very conveniently located just outside Angaston and a short drive to all the best parts of the Barossa. Generous breakfast supplies and a bottle of wine on arrival from the kind host, Heather."
1125097,89143987,2016-07-27,69925607,Cameron,Loved our stay. The location is picturesque on the Vinyard and very central to everything happening throughout the Barossa. 1 minute drive from the markets as well. Very happy with the experience. Heather was lovely
1125097,93680083,2016-08-13,87407165,Wade,Great stay
1125097,100324047,2016-09-08,43287794,Rebecca,"Heather was lovely, she made us feel very welcome and at home! She had breakfast ingredients and a bottle of sparkling wine ready for us on our arrival. Everything was lovey and the view was to die for! "
1125097,101320243,2016-09-12,34979412,Toneya,Absolutely beautiful cottage over looking the vineyard! The photos are accurate and the place was lovely. Heather provided us with a bottle of wine and breakfast for our trip which was lovely and much appreciated. Such a kind host and a lovely estate to stay on. Would book this place in a heartbeat again 
1125097,102943582,2016-09-19,84798428,Matt,"Thank you Heather for making us feel so welcome and comfortable during our stay. The coach house was exactly like we imagined and the pictures and description don't do it justice, it was warm and cosy and the views are outstanding. It's very private and secluded away from main dwelling, perfect for a romantic getaway for a few nights but also accommodating for a long stay. We had such a lovely time here, it will stay with us forever! Thanks"
1125097,104848182,2016-09-28,56872113,Jennifer,"The location was excellent, Heather was helpful, and there was a great selection of breakfast goods. "
1125097,107268194,2016-10-09,58258846,Ben,"The most perfect location to explore the beautiful Barossa valley. The balcony over looking the vineyards in the sunshine provided a perfect spot for my proposal! We could not have asked for a better host, place to stay and weekend away!"
1125097,114937262,2016-11-20,83888401,Alan,"We had a fantastic stay at the coach house. It was a gorgeous setting, nestled in rolling hills of vineyards and beautifully kept gardens surrounding the property. The coach house was clean, spacious and nicely furnished. The newly renovated balcony overlooking the vineyards was perfect for enjoying the complimentary local Riesling. The location was great for tripping around the Barossa Valley. We hired bikes one day and cycled some of the new bike trail, highly recommended. <br/>Thanks again Heather for being a wonderful host."
1125097,122610797,2016-12-24,10221776,Sophie,"We had a wonderful time and Heather was the perfect host! Very private little house with everything we needed and a great spot in the Barossa, close to so many wineries and lovely towns. Would definitely stay again!"
1125097,136646949,2017-03-11,50436829,Samuel,"An absolutely fantastic air bnb in an absolutely sensational location. Hands down the most incredible experience I have had. The place was cosy and romantic, had a little bit of history and was perfect to come back to after a day on the wineries! The only thing better than this air bnb is Heather herself, who has made (and continues to make for the entirety of your stay) an incredible effort to make your time a memorable one. Five stars does not do this place justice and I will be staying here whenever I return to the Barossa (as long as it isnt booked out!)"
1125097,138077116,2017-03-18,49906487,Chuck,We had a lovely stay here during March. Was great to have some quiet time on beautiful surrounds. Heather was lovely and provided some great recommendations on where to eat and visit. We stayed in the coach house and it was lovely with stunning views over the vineyards. Would love to come back and stay longer. Highly recommend. 
1125097,139326863,2017-03-24,33019076,Chris,We loved our stay here. A beautiful cottage sitting amongst vineyards. Romantic and a great place to unwind and enjoy a nice bottle of wine on the deck
1125097,140804056,2017-03-31,74013801,Peter,We loved our stay in the coach house it was lovely and queit  and the views were beautiful over the vineyard.  We had the pleasure of meeting heather who could not help us enough which we were really grateful for.
1125097,148098646,2017-04-30,70271280,Lauren,We stayed in the Coach House for our minimoon and absolutely loved it. The accommodation was gorgeous and Heather is so lovely. The views of the vineyard are stunning and only a short drive into Angaston and many surrounding wineries. Thank you Heather 
1125097,159883984,2017-06-12,75171179,Tim,Had a great weekend staying in the barossa. Cosy (and importantly) warm place to relax. 
1125097,169002251,2017-07-11,134613557,Iain,Simply Stunning! The Strathlyn Coach House is a brilliant venue that allowed my fiancé and I to see the wonders of the Barossa Valley. We were made to feel most welcome the moment we drove through the front gates. Thank You Heather for the whole experience.
1125097,175078148,2017-07-28,75823396,Alex,Absolutely beautiful. We stayed for our anniversary and it was just perfect
1125097,187331262,2017-08-27,30025513,Kirsty,"Heather's place is lovely with a breathtaking 180-degree view of the sunrise/set, vineyards and hot-air balloons on a clear day. It's only 500m from the Saturday morning farmers markets, which is the perfect place to start your weekend away. There are also great taxi services to help get you around the Barossa and Heather is extremely helpful with all of the details and wonderful recommendations."
1125097,203887009,2017-10-15,153059432,Raymond,The coach house was everything we needed on our 2 day trip to the Barossa Valley. It was secluded yet reasonable driving distance to all the places we wanted to visit. Heather was a 5/5 house.
1125097,206737793,2017-10-26,34949341,Roberta,"The Coach House is very well positioned for exploring the delights of the Barossa.  It is very quiet and peaceful and the deck off the bedroom is lovely for a cuppa or glass of wine while admiring the view, including a kangaroo and her joey during our stay.<br/>Heather is very helpful and the taxi company she recommended were great.  They took us to restaurants for dinner and were a mine of information.<br/>The downstairs area of the Coach House is quite small although the bedroom is large and airy.  It's an old stone building that was renovated about 20+ years ago set in lovely gardens that are quiet and private."
1125097,211457510,2017-11-12,11300560,Tammy,A comfortable and peaceful getaway with a delightful host.
1125097,212708061,2017-11-19,70205400,Tania,A charming cottage with great views of the vineyard next door. Located just outside Angaston it is an ideal place to explore the Barossa. Highly recommend.
1125097,224361537,2018-01-02,1762847,James,"Firstly, Heather was a great host and made us feel welcome. Secondly, the place was very cozy and great amenities provided (bacon, eggs, milk and coffee). We had a beautiful view from the bedroom balcony of the vines, so definitely recommend this place."
1125097,228244955,2018-01-18,4329524,Esther,"I didn’t personally stay but I booked the property for my brother and his wife but Heather was very easy to communicate with and responded very quickly to requests or questions. My brother thought the property was a<br/>Quaint cottage with awesome view over the vineyards. Very close to Angaston, which is a lovely town to explore. ""Country breakfast"" provisions were delicious and very thoughtful."
1125097,235773004,2018-02-17,83141787,Emily,"We had a wonderful stay and love Barossa. Great location for visiting the wineries. Really beautiful  views. Very private location, perfect for a romantic weekend."
1125097,240005953,2018-03-04,33685266,Charles,"Wonderful location, easy to find. The cottage is exceptionally clean and tidy, and very well facilitated. The wine and brekky went down a treat!"
1125097,243991845,2018-03-17,178534605,Richard,"The Cottage is beautiful! Intimate, cosey, clean and has everything you need to enjoy a relaxing stay. Heather is a lovely lady who has found that awesome balance between a really helpful and informative host, knowing she is only a call away whilst also leaving you feeling no one else is around for miles. It all added up to a really enjoyable stay which we look forward to repeating soon."
1125097,249290669,2018-04-02,55050724,Aleksia,"We had a lovely time staying here for our first wedding anniversary. The Coach House is gorgeous, and the views over the vines are really quite spectacular. The accommodation is very cute and cosy, as per the photos the toilet/bathroom is on the ground floor and the bedroom is on the loft, up the stairs. Heather was extremely helpful in providing tips for places to visit, even knowing what would be open on Good Friday. We had a wonderful time."
1125097,266300607,2018-05-20,59241870,Jack,"Loved our stay, the view from the bedroom is absolutely amazing. Definitely recommend. Heather was a helpful host and the location was right near everything"
1125097,271973914,2018-06-02,48133639,Eugene,"Exactly the type of place you wish for when thinking of a weekend in a wine region. The place is private and quiet with beautiful views directly over a local vineyard. A converted coach house with a loft bedroom, it is just the right size for 2 people.<br/><br/>Heather was a lovely host who ran us through the local attractions, and provided us with some breakfast ingredients, wine and other essentials!"
1125097,275390380,2018-06-11,192626455,Madi,Great location and home  for a weekend getaway.
1125097,287219884,2018-07-08,57077026,Natalia,Thank you to Heather for being an amazing host. Our accommodation was so cozy and was perfect for a winter retreat! After our outings to the wineries in the Barossa Valley we were always excited to return to the coach house.
1125097,313703722,2018-08-26,5543656,Mark,"Amazing property, beautiful views and everything you need (including local kangaroos)."
1125097,323566717,2018-09-16,41033800,Emily,A beautiful place in the heart of the Barossa! The beautiful outdoor area with views across the vines was to die for. Highly recommend to others - we have the most perfect stay. Thank you!
1125097,325854906,2018-09-21,27335138,Karen,"A great place to rest and unwind. Perfectly set in the vines of the Barossa. Heather was a great host with lots of information on the area, plus great provisions for breakfasts. Highly recommend this cottage."
1125097,326706052,2018-09-23,213654328,Pete,"A wonderful treasure, in an amazing place creating a lovely environment which you cannot help but to enjoy"
1125097,331187203,2018-10-02,179667904,Josh,A beautiful cottage with a private balcony overlooking the wonderful grape vines. Perfect getaway for couples. Heather was an amazing host and couldn’t recommend staying here highly enough.
1125097,333095988,2018-10-06,114600514,Phoenix,"I'm glad to be in your house. Your room is very comfortable. We had a good two days.<br/>We saw beautiful sunsets and sunrises, as well as kangaroos."
1125097,339732921,2018-10-22,22863083,Ben,"Absolutely loved the Strathlyn coach house. Check in and communication were seamless, the space was lovely and stocked with everything we could need, and the views are incredible. We loved the thoughtful touches. Would highly recommend and already looking forward to returning."
1125097,403486011,2019-01-21,21821894,Julia,Lovely location set amongst the vines and very private.
1125097,405892980,2019-01-27,51377389,James,Great place to stay with stunning views and close to everything the Barossa has to offer. Heather was lovely and gave some great tips. We will defo be back!
1125097,410202959,2019-02-09,239376120,Julia,Beautiful place and great location. Would highly recommend.
1125097,414184733,2019-02-18,3263629,Chad,"Cute cottage tucked away in a vineyard. What more could a person want? It will be difficult to forget sitting on that back porch watching the sun go down. <br/>Walking distance to Vitners Bar And Grill, (one of the best meals we had on our 3 week Australian vacation).<br/>The bonus was heading out onto the deck for morning coffee and seeing a family of kangaroo (mama, pop and little Joey)20 feet from deck."
1125097,415954331,2019-02-24,214772418,Tim,Awesome weekend away !
1125097,418717075,2019-03-02,174329038,Paige,Breathtaking views. Homely and just a very special place to relax and enjoy the wine region. Love it and was a perfect touch for my birthday. So close to everything. <br/>Heather thought of everything!
1125097,443001123,2019-04-25,33051624,Guus,"Scenic, pleasant and clean accommodation. Heather is a very kind host, thank you. Advisable to have a car, as the Barossa and vineyards around are in a larger area."
1125097,444338516,2019-04-27,254451956,Anna,Thanks Heather!
1125097,462201469,2019-06-02,15250226,Gabrielle,Highly recommend staying at the Coach House. A perfect location to reach everything in the Barossa. A very private and comfortable place to stay with gorgeous views of the winery
1125097,467015991,2019-06-10,261330009,James,"Lovely location, close to amenities but feels very secluded"
1125097,537617957,2019-09-29,162978341,Daniel,"Beautiful space with personal touch,<br/>Had a awesome weekend"
1125097,540707791,2019-10-04,119463611,Stephen,The coach house is very cute cottage overlooking the vines and Angaston is excellent location to explore the Barossa. We thoroughly enjoyed our stay.  Thanks again Heather for hosting.
1125097,542967991,2019-10-06,19361320,Jenny,A great place to base yourself to visit the wineries
1125097,559891778,2019-11-05,30740603,Vince,"Great private & central location, excellent hospitality from our host Heather and beautiful accomodation overlooking the vines.. excellent stay 😊"
1125097,560813219,2019-11-07,188273156,Joshua,Heather rocks! Great place highly recommend.
1125097,584978502,2019-12-30,62694915,Hayley,"The most beautiful coachhouse located in a picturesque setting. Nice and close to town, shops and wineries. Heather was extremely welcoming and helpful. Will definitely be visiting again next time we are in the Barossa!"
1125097,587373978,2020-01-02,31712213,Kate,We had a lovely stay in the cottage. Having been just recently engaged it was the perfect romantic getaway to celebrate. Heather was a great host and gave great recommendations for a wine tour and for lunch (which was just next door and was fantastic). <br/>Couldn’t recommend a more picturesque place to get away from it all.
1125097,591743205,2020-01-11,2337250,Wendy,Nice place to stay. Excellent location. Patio overlooking vines is fantastic.
1125097,612598639,2020-02-29,94758850,Carrie,"We had a lovely time at Strathalyn house. Beautiful, historic accommodation and heather was an outstanding host."
1125097,628436696,2020-06-08,21095020,Luke,Heather was very hospitable. A perfect weekend away from Adelaide to relax
1125097,637025948,2020-07-12,352638730,Ben,Fantastic place. Heather is amazing.
1125097,639651211,2020-07-19,356432625,Harlee,"Absolutely stunning, simply no words to describe the amazing feel this place has!"
1125097,643129452,2020-07-27,170677807,Juliane,Beautiful spot to escape. It was lovely in winter and it must be even better in warm seasons or in autumn
1125097,651166851,2020-08-15,17281610,Eswen,Amazing location in the Barossa over looking a vineyard.  The place is spotless and Heather provides ingredients for a delicious breakfast!
1125097,658801295,2020-08-31,142773740,Ash,"Fantastic little spot to stay, perfect during sunset on the balcony. Almost like a dream with the Wineyards! 100% recommend!"
1125097,665573368,2020-09-19,130524552,John,the coach house is an amazing place to stay in the barossa valley. situated among the vineyards and almond orchards. wonderful place to explore the barossa from.
1125097,668940595,2020-09-28,368244041,Peter,We loved the deck... it was a great time. Thanks again. We'll be back!!
1125097,672009621,2020-10-07,234662184,Norelle,"This cottage is so gorgeous and the pictures didn’t do it justice, it’s such a cute getaway spot. Heather is lovely and we really enjoyed our stay."
1125097,700095185,2020-10-12,28028841,Michael,"Heather is a hospitable host. She's a sweet lady who offered some great recommendations for smaller, lesser-known wineries. Though we didn't cook breakfast, she provided bacon, eggs, bread, and milk. There was also orange juice, coffee, and cereals. Her cottage is in a great location. Secluded but not far from the town and other wineries. It cannot be emphasized enough that the view from the balcony, particularly during sunrise and sunset, is amazing, though the flies can be a nuisance."
1125097,701318492,2020-10-17,191793753,Jacqueline,"A wonderfully restored 1900 cottage, perfectly situated in a way that makes you feel like you are surround by your very own private vineyard. This is a very intimate space and perfect for us on a short stay during our honeymoon. It’s location is perfect for access to the Barossa Valley, our tour picked us up from our front door. You will also be only a short drive from the beautiful town of Angaston for lovely food and atmosphere. Heather provided exceptional hospitality from the bacon and eggs to the local knowledge of the area, absolutely worth a visit."
1125097,708856840,2020-11-14,90774488,Ryan,Beautiful location backing onto the vines with an amazing view. Lovely hosts and a cosy little stay. Highly recommend
1125097,713986187,2020-12-06,184155186,Glen,Lovely little place to stay within the heart of the Barossa! Private and a nice cosy vibe with beautiful views from the upstairs deck.
1125097,717998201,2020-12-25,6357197,Anthony,"Such a lovely private cottage with stunning surroundings!  Plenty of cosy places to sit and enjoy the vineyard scenery. A 3 minute drive to the local town (Angaston) and a very central location to explore the wineries of the Barossa Valley. Plenty of space and amenities provided - a full kitchen, plenty of towels and nice linens as well as a fridge stocked with provisions. There's also a new small, but well-equiped gym and also guest laundry facilities. Heather  is absolutely lovely and a fantastic host. We were gifted a lovely bottle of Barossa Shiraz from the winery right next door (Saltram) to enjoy during our stay as well as surprised us with a lovely bottle of sparkling on our departure day as a Christmas present. We highly recommend staying here and will definitely come back here next time we're spending time in the Barossa Valley. We had a fantastic stay."
1125097,718983078,2020-12-27,7657219,Rhett,"A real little Barossa Valley gem - can't recommend  the location, amenities, hospitality and sunsets from the balcony with a locally sourced glass of wine highly enough. Big thanks again Heather!"
1125097,719560222,2020-12-29,162855468,Melissa,"We had a wonderful stay at Strathlyn Coach House. Nestled amongst the vineyard in a great location in Angaston. House was clean and today, with a cute loft to sleep in. <br/>Will definitely return. Thanks Heather."
1125097,720243397,2020-12-31,185456736,Leiah,Beautiful location and very private. Heather greeted us with interesting details about the house and provided suggestions for local cellar doors. A very warm welcome and we appreciated the extra touches such as full breakfast provisions and a bottle of wine!
1125097,722913079,2021-01-09,374834130,Jayce,"The Couch House is in such a beautiful spot, the balcony is surrounded by vines and provides a great place for an afternoon drink (or a marriage proposal). Heather is a fantastic host who provided the extra touches to make our stay as comfortable as possible. Highly recommend Strathlyn Estate for a getaway to the Barossa!"
1125097,724275397,2021-01-15,5493294,Emerald,"Perfect location in such a charming town, amazing views, kind and helpful host. Everything you need in the coach house - even an iron!"
