id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1125097,https://www.airbnb.com/rooms/1125097,20240427232324,2024-04-27,city scrape,Strathlyn Coach House Barossa,"Please note there is a minimum stay of 2 nights.<br />Make use of the new Gymnasium and Guest Laundry on the property.<br />Enjoy the location set among the vineyards.<br />Conveniently close to the town of Angaston, cafes, restaurants, wineries and  bike track.",Strathlyn Estate is a very private property surrounded by extensive gardens. It is off the main road located amongst vineyards within walking distance of Saltram Winery. The accommodation is 1 km from Angaston town where guests can access the start of the bike track that runs through the centre of the Barossa Valley to Gawler.,https://a0.muscache.com/pictures/16953708/b789c3ad_original.jpg,6172214,https://www.airbnb.com/users/show/6172214,Heather,2013-05-01,,I have been a long time resident of the Barossa Valley.I would be happy to provide you with information about local points of interest.,within a few hours,100%,95%,t,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,Neighborhood highlights,Angaston,,-34.49563,139.0293,Entire cottage,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Hangers"", ""Washer"", ""First aid kit"", ""Dryer"", ""Iron"", ""Cooking basics"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Backyard"", ""Luggage dropoff allowed"", ""Heating"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Kitchen"", ""Host greets you"", ""Patio or balcony"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens"", ""Breakfast"", ""Air conditioning"", ""Stove"", ""Refrigerator"", ""Gym"", ""BBQ grill"", ""Coffee maker"", ""Hair dryer""]",$254.00,2,14,2,2,14,14,2.0,14.0,,t,18,42,70,345,2024-04-27,205,19,3,2013-09-13,2024-04-21,4.89,4.97,4.9,4.99,4.98,4.97,4.75,,f,3,2,1,0,1.59
1133195,https://www.airbnb.com/rooms/1133195,20240427232324,2024-04-27,city scrape,Strathlyn Lemon Tree Spa  Barossa,"Enjoy the charms of the Barossa Valley in this self contained cottage on the beautiful Strathlyn Estate located just out of Angaston.<br />If you are on an extended holiday, you have the convenience of a guest laundry on the property and a new Gymnasium.","Enjoy the tranquility of staying on the beautiful Strathlyn Estate, surrounded on all sides by historic vineyards.<br />Strathlyn Estate is within walking distance of Saltram Winery and the Farmers Market. The accommodation is 1 km from Angaston town where guests can access the start of the bike track that runs through the centre of the Barossa Valley to Gawler.",https://a0.muscache.com/pictures/17370883/ef4b46e7_original.jpg,6172214,https://www.airbnb.com/users/show/6172214,Heather,2013-05-01,,I have been a long time resident of the Barossa Valley.I would be happy to provide you with information about local points of interest.,within a few hours,100%,95%,t,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,Neighborhood highlights,Angaston,,-34.49538,139.03086,Entire cottage,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Hangers"", ""Washer"", ""Microwave"", ""First aid kit"", ""Dryer"", ""Iron"", ""Cooking basics"", ""Dishes and silverware"", ""Backyard"", ""Luggage dropoff allowed"", ""Heating"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Kitchen"", ""Patio or balcony"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Hot tub"", ""Private entrance"", ""Bed linens"", ""Breakfast"", ""Air conditioning"", ""Stove"", ""Refrigerator"", ""Gym"", ""BBQ grill"", ""Coffee maker"", ""Hair dryer""]",$236.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,21,51,81,356,2024-04-27,74,7,1,2014-09-30,2024-03-31,4.84,4.82,4.88,4.99,4.91,4.93,4.69,,f,3,2,1,0,0.63
1133236,https://www.airbnb.com/rooms/1133236,20240427232324,2024-04-27,city scrape,Strathlyn Spa Garden Suites Barossa,The spa garden suites are located on the eastern side of the main residence at Strathlyn Estate. They are very private with their own access from the garden. They are tastefully and comfortably furnished. Each features a luxury bathroom with spa.,Strathlyn Estate is a very private property surrounded by extensive gardens. It is off the main road located amongst vineyards within walking distance of Saltram Winery. The accommodation is 1 km from Angaston town where guests can access the start of the bike track that runs through the centre of the Barossa Valley to Gawler.,https://a0.muscache.com/pictures/17371242/8a9bd311_original.jpg,6172214,https://www.airbnb.com/users/show/6172214,Heather,2013-05-01,,I have been a long time resident of the Barossa Valley.I would be happy to provide you with information about local points of interest.,within a few hours,100%,95%,t,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6172214/profile_pic/1367919828/original.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,Neighborhood highlights,Penrice,,-34.49372,139.03199,Private room in rental unit,Private room,2,1.0,1 private bath,1,0,"[""Hot tub"", ""Heating"", ""Hangers"", ""Washer"", ""Shampoo"", ""Gym"", ""TV"", ""Dryer"", ""Hot water"", ""Iron"", ""Lock on bedroom door"", ""Free parking on premises"", ""Essentials"", ""Breakfast"", ""Hair dryer"", ""Air conditioning""]",$260.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,26,53,83,357,2024-04-27,65,5,0,2014-01-27,2024-03-24,4.88,4.91,4.88,4.94,4.91,4.91,4.6,,f,3,2,1,0,0.52
1710462,https://www.airbnb.com/rooms/1710462,20240427232324,2024-04-27,city scrape,Shea-Oak Log Studio Shed,"Our converted shed is a cozy and comfortable one bedroomed studio with glossy kitchen, granite bench tops, timber floors, shiny bathroom and large carpeted bedroom with a comfy queen bed. The studio has everything you could possibly need to have a wonderful and comfortable stay.<br />Located in western Barossa, just off the Sturt Hwy, minutes away from Barossa attractions and 50 minutes from Adelaide. Be Consumed-In the Barossa.","The Studio is located in a very unique area. There are no close by neighbouring houses, you are moments off of the Sturt Highway which leads you to the heart of the Barossa in 10 minutes and to Adelaide in 50 minutes. The studio is situated at the southern end of our property which is close to the Sturt Highway, this is great for access but you can hear the road noise from the studio. You are surrounded by the Barossa Ranges, vineyards and broadacre crops. No one will bother you here!",https://a0.muscache.com/pictures/miso/Hosting-1710462/original/2a15553d-684e-43cb-86a4-9d8261f21297.jpeg,6645956,https://www.airbnb.com/users/show/6645956,Kylie And Tom,2013-05-29,"Shea-Oak Log, Australia","We are a family of 4 who live, work and play in the Barossa Valley. We live on a small vineyard and make our own wine. We love the big outdoors, camping, the Murray river and doing things as a family. 
We are true locals and know the Barossa inside and out.
We live on the property but are far enough away to not bother you at all and let you enjoy yourselves but close enough if you have any problems.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/6645956/profile_pic/1380189231/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6645956/profile_pic/1380189231/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Shea-Oak Log,,-34.51049,138.81731,Entire cabin,Entire home/apt,2,1.0,1 bath,1,1,"[""Oven"", ""Freezer"", ""Laundromat nearby"", ""Smoke alarm"", ""Hangers"", ""Microwave"", ""Iron"", ""Private patio or balcony"", ""Hot water kettle"", ""Cleaning products"", ""Cooking basics"", ""Baking sheet"", ""Dishes and silverware"", ""Books and reading material"", ""Lockbox"", ""Backyard"", ""Luggage dropoff allowed"", ""Heating"", ""Body soap"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Kitchen"", ""Long term stays allowed"", ""Hot water"", ""AC - split type ductless system"", ""Portable fans"", ""Essentials"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Toaster"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Bed linens"", ""Outdoor furniture"", ""Stove"", ""Clothing storage: wardrobe and dresser"", ""Refrigerator"", ""Valley view"", ""Wine glasses"", ""Room-darkening shades"", ""Shower gel"", ""Hair dryer"", ""Dedicated workspace"", ""Crib - available upon request""]",$110.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,21,46,71,336,2024-04-27,561,34,2,2013-11-03,2024-04-13,4.76,4.83,4.71,4.97,4.95,4.6,4.83,,f,1,1,0,0,4.40
1787389,https://www.airbnb.com/rooms/1787389,20240427232324,2024-04-27,city scrape,Barossa Valley Apt 1 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/6f510a54-811e-48af-bb20-7fa7a5e86dfc.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,13,14,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Tanunda,,-34.52737,138.953,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""High chair"", ""Oven"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Microwave"", ""Pool"", ""First aid kit"", ""Dryer"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Dishes and silverware"", ""Keypad"", ""Backyard"", ""Luggage dropoff allowed"", ""Heating"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Kitchen"", ""Long term stays allowed"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Hot tub"", ""Private entrance"", ""Wifi"", ""Bed linens"", ""Air conditioning"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Babysitter recommendations"", ""BBQ grill"", ""Coffee maker"", ""Hair dryer"", ""Dedicated workspace""]",$311.00,2,1125,1,3,7,1125,2.0,293.8,,t,23,53,76,212,2024-04-27,18,0,0,2016-01-05,2023-01-08,4.39,4.61,4.78,4.89,4.89,4.89,4.12,,f,13,11,2,0,0.18
2028951,https://www.airbnb.com/rooms/2028951,20240427232324,2024-04-27,city scrape,"2 bedrooms with Woodfire, Barossa Country Cottages","Relax as a couple, or with the whole family, at our peaceful cottage. Historic Lyndoch is the ideal place from which to experience the famous Barossa Valley.  The cottage is just a short 800 metres from the shops, bakery, and more. Restaurants and vineyards are within minutes. We supply free bicycles to explore the Barossa Cycling trails (Pre booking required). A second cottage is available on the site if you search airbnb for "" 2 bedroom family cottage - sleeps up to 6 "".",,https://a0.muscache.com/pictures/miso/Hosting-2028951/original/3bf45951-2894-4638-882c-a45cd1fd7068.jpeg,10421165,https://www.airbnb.com/users/show/10421165,Mark And Fiona,2013-12-04,"Lyndoch, Australia","Hi, We love hosting people at our cottages in the Barossa, both at the 1890s historic Barossa Hills Cottages in Springton, and these two bedroom family cottages at Lyndoch. In February 2022 the previous owners retired, and we have now refreshed the cottages - which are renowned throughout the Barossa as affordable family (& pet!) friendly accommodation.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/ac9ad189-b8a2-448d-a071-8e40760ddf46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ac9ad189-b8a2-448d-a071-8e40760ddf46.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Lyndoch,,-34.60392,138.88311,Entire vacation home,Entire home/apt,4,1.0,1 bath,2,2,"[""32 inch HDTV"", ""High chair"", ""Smoke alarm"", ""First aid kit"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Garden view"", ""Cooking basics"", ""Private patio or balcony"", ""Lockbox"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Heating"", ""Kitchen"", ""Pets allowed"", ""Free parking on premises"", ""Self check-in"", ""Fire extinguisher"", ""Wifi"", ""Outdoor furniture"", ""Air conditioning"", ""Crib"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor dining area"", ""Indoor fireplace: wood-burning"", ""BBQ grill"", ""Coffee maker"", ""Hair dryer"", ""Dedicated workspace""]",$199.00,2,1125,2,2,2,1125,2.0,223.6,,t,21,47,77,312,2024-04-27,24,13,3,2022-04-10,2024-04-07,4.75,4.75,4.83,4.92,4.83,4.67,4.58,,t,2,2,0,0,0.96
2327616,https://www.airbnb.com/rooms/2327616,20240427232324,2024-04-27,city scrape,Gawler River Farm B and B.,"The comfortable, stylish, large one bedroom apartment is situated on a working sheep farm. Enjoy country life, night stars, birds at dawn. 30 min. to the Barossa Valley, 60 min. Clare Valley, 40 min. Adelaide CBD.<br />10 min. Gawler Gliding club.",The Gawler River area is the closest flat farming area to Adelaide. Studded with gum trees the farm land is park like. The view to the East is of the blue Mt Lofty ranges sweeping round to the Barossa Valley.,https://a0.muscache.com/pictures/6918de97-1185-446e-ac47-67c78a0a5a53.jpg,6713275,https://www.airbnb.com/users/show/6713275,Bill,2013-06-03,"Gawler River, Australia","My family have farmed in Gawler River since 1847. My farm runs the oldest Poll Dorset sheep stud in the world, I also grow cereal crops. Having lived in Gawler River all my live I have a detailed knowledge of the area, its history and attractions.
I enjoy traveling, meeting people and have many friends around the world. Especially through a long involvement with Rotary Youth Exchange.  ",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/327f5b26-5ce4-48cc-a34a-888dd6c54178.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/327f5b26-5ce4-48cc-a34a-888dd6c54178.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,Neighborhood highlights,Gawler River,,-34.60549,138.64723,Entire guesthouse,Entire home/apt,3,1.0,1 bath,1,2,"[""High chair"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Microwave"", ""Children\u2019s books and toys"", ""First aid kit"", ""Dryer"", ""Iron"", ""Shared patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Heating"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Host greets you"", ""Hot water"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Free parking on premises"", ""Wifi"", ""Bed linens"", ""Breakfast"", ""Single level home"", ""Crib"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""BBQ grill"", ""Hair dryer"", ""Dedicated workspace""]",$95.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,7,37,67,340,2024-04-27,187,28,4,2015-02-17,2024-04-21,4.73,4.78,4.63,4.92,4.91,4.82,4.77,,f,1,1,0,0,1.67
2567051,https://www.airbnb.com/rooms/2567051,20240427232324,2024-04-27,city scrape,The Miners Cottage Barossa Valley,"The Miners Cottage is beautifully restored with modern comforts and old world charm. Open fire, gorgeous bathroom, comfy bed, peace and quiet, sleeps two. The Miners Barn, right next to the cottage, can be added to your booking to sleep an extra two people. Beautiful views from every aspect. <br />A booking for four will be in two seperate cottages- two in the Miners Cottage and two in the Barn. They are right next to each other.","Set in rural surrounds on the edge of the Barossa, 7 mins to Lyndoch, 10 mins to Gawler, 15 mins to Tanunda, 30 mins to Angaston. <br /><br />Tour the wineries, visit the farmers market, eat out, ride the Bike trail, fossick in an antique store...",https://a0.muscache.com/pictures/33850379/5f30c377_original.jpg,10726293,https://www.airbnb.com/users/show/10726293,Rebecca,2013-12-20,"Cockatoo Valley, Australia","Rebecca lives on the property with her husband and their 3 children.  They have a dog, cat, chooks, a duck and a few pet sheep.  Chances are you'll enjoy eggs fresh from the henhouse when you stay at The Miners Cottage!  ",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/845c76d9-fe66-45b1-8424-ec5abfd5cd3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/845c76d9-fe66-45b1-8424-ec5abfd5cd3a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,Neighborhood highlights,Cockatoo Valley,,-34.63808,138.84598,Private room in bed and breakfast,Private room,4,2.0,2 baths,2,2,"[""High chair"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""First aid kit"", ""Dryer"", ""Iron"", ""Indoor fireplace"", ""Board games"", ""Pack \u2019n play/Travel crib"", ""Backyard"", ""Heating"", ""Shampoo"", ""Host greets you"", ""TV"", ""Kitchen"", ""Long term stays allowed"", ""Pets allowed"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Private pool"", ""Breakfast"", ""Outdoor furniture"", ""Air conditioning"", ""Refrigerator"", ""Outdoor dining area"", ""BBQ grill"", ""Hair dryer""]",$210.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,22,44,74,310,2024-04-27,32,1,0,2014-11-10,2023-08-22,4.84,4.88,4.91,5.0,4.94,4.84,4.75,,f,1,0,1,0,0.28
5289072,https://www.airbnb.com/rooms/5289072,20240427232324,2024-04-27,city scrape,Mt McKenzie Raspberry Farm,"If you long for a quiet retreat away from the crowds and close to nature, Mt McKenzie Raspberry Farm could be for you. Perched on the hills above the North Para River in the south eastern ranges of the Barossa, you will be serenaded with the tweets from native birds, bleets from lambs and mesmerised by stunning sunrises and sunsets.<br />When the riches of local food and wine are needed, wineries, markets, cheese shops, cafe's and restaurants are just a 10 minute drive.",The beauty of Mt McKenzie is location.<br />Close to all the facilities that the Barossa Valley offers while giving privacy and independence of a rural property.,https://a0.muscache.com/pictures/airflow/Hosting-5289072/original/257d0efa-cb0a-40b5-a1fe-80a0cc76cc6d.jpg,27321203,https://www.airbnb.com/users/show/27321203,Phillip,2015-02-06,,"",within an hour,100%,77%,f,https://a0.muscache.com/im/pictures/user/0271fa82-a191-4771-b727-83da22836263.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0271fa82-a191-4771-b727-83da22836263.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,Neighborhood highlights,Flaxman Valley,,-34.56405,139.07988,Entire cabin,Entire home/apt,6,2.0,2 baths,3,3,"[""Oven"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Microwave"", ""First aid kit"", ""Iron"", ""Indoor fireplace"", ""Private patio or balcony"", ""Cooking basics"", ""Dishes and silverware"", ""Heating"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Kitchen"", ""Host greets you"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens"", ""Outdoor furniture"", ""Air conditioning"", ""Stove"", ""Single level home"", ""Refrigerator"", ""Valley view"", ""Dishwasher"", ""BBQ grill"", ""Hair dryer"", ""Dedicated workspace""]",$220.00,3,200,3,3,200,200,3.0,200.0,,t,10,35,65,220,2024-04-27,130,7,1,2015-10-26,2024-04-09,4.95,4.95,4.94,4.98,4.98,4.96,4.91,,f,1,1,0,0,1.26
5426792,https://www.airbnb.com/rooms/5426792,20240427232324,2024-04-27,city scrape,"""The Shed""","At first glance, yes it's a shed. But explore further and you will find an unique Aussie experience, a fully functional self contained room. Shower, toilet and kitchenette. All private and seperate from our house. It's normally used for overnighters by family and friends. Please be open minded in your expectations, it's not the Ritz, Hilton, Taj Mahal but what it is clean, tidy, private affordable accomadation. Single or couple.",Our residence is in a quiet street. We have lived at the same address for over 20yrs. We have a very safe neighbourhood and we have a good relationship with our neighbour's.,https://a0.muscache.com/pictures/172a05ef-ad1d-40cc-8041-5f42f7c28921.jpg,28149709,https://www.airbnb.com/users/show/28149709,Andrew & Belinda,2015-02-22,"Nuriootpa, Australia","My wife and I regard ourselves as very sociable people. I myself am an avid home brewer and love fine wine and social gatherings. Married since 1992 and have two teenage kids. Born and lived in the Barossa all my life with strong family ties and local knowledge. I work within the wine industry. Enjoy open air concerts, having been to numerous ""Day On The Green"" concerts. Love all types of music 80's to current day trends.
I have a favourite saying, 
""We are on this planet for a good time not a long time""",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/62590d58-3386-4ed5-a68d-a61a93801b36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/62590d58-3386-4ed5-a68d-a61a93801b36.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Nuriootpa,,-34.46333,139.00032,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1,1,"[""Free street parking"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Cooking basics"", ""Cleaning products"", ""Lockbox"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Backyard"", ""Luggage dropoff allowed"", ""Heating"", ""Body soap"", ""TV"", ""Kitchen"", ""Long term stays allowed"", ""Hot water"", ""Free parking on premises"", ""Essentials"", ""Self check-in"", ""Smoking allowed"", ""Central air conditioning"", ""Wifi"", ""Bed linens"", ""Mini fridge""]",$67.00,1,35,1,1,1125,1125,1.0,1125.0,,t,0,0,25,284,2024-04-27,170,18,0,2015-11-23,2023-12-26,4.79,4.95,4.91,4.97,4.98,4.9,4.87,,t,1,1,0,0,1.66
